timestamp,dex,cex
1641971050000,4.2096,4.2170
1641971080000,4.2094,4.2190
1641971110000,4.2094,4.2190
1641971140000,4.2091,4.2190
1641971170000,4.2091,4.2200
1641971200000,4.2091,4.2130
1641971230000,4.2088,4.2190
1641971260000,4.2091,4.2170
1641971350000,4.2092,4.2120
1641971410000,4.2091,4.2080
1641971530000,4.2092,4.2070
1641971590000,4.2091,4.2070
1641971620000,4.2091,4.2030
1641971680000,4.2092,4.2060
1641971740000,4.2092,4.1950
1641971770000,4.2068,4.1900
1641971800000,4.2521,4.1830
1641971860000,4.2039,4.1830
1641971950000,4.2038,4.1860
1641972040000,4.2039,4.1790
1641972100000,4.2038,4.1770
1641972160000,4.2039,4.1770
1641972190000,4.2042,4.1770
1641972220000,4.2048,4.1760
1641972280000,4.2048,4.1760
1641972340000,4.2058,4.1850
1641972400000,4.2059,4.1850
1641972430000,4.2055,4.1830
1641972460000,4.2043,4.1780
1641972490000,4.2047,4.1810
1641972520000,4.2036,4.1850
1641972580000,4.2033,4.1820
1641972610000,4.2042,4.1870
1641972670000,4.2039,4.1850
1641972730000,4.2042,4.1850
1641972760000,4.2046,4.1830
1641972820000,4.2049,4.1860
1641972880000,4.2049,4.1870
1641972940000,4.2049,4.1850
1641973000000,4.2049,4.1860
1641973090000,4.2049,4.1880
1641973150000,4.2049,4.1870
1641973180000,4.2045,4.1990
1641973240000,4.2030,4.2000
1641973270000,4.2031,4.2030
1641973330000,4.2030,4.2020
1641973360000,4.2034,4.2010
1641973450000,4.2032,4.2030
1641973510000,4.2032,4.2080
1641973570000,4.2032,4.2080
1641973600000,4.2031,4.2090
1641973630000,4.2042,4.2140
1641973660000,4.2045,4.2100
1641973690000,4.2040,4.2130
1641973720000,4.2037,4.2170
1641973750000,4.2038,4.2170
1641973810000,4.2021,4.2160
1641973840000,4.2019,4.2100
1641973960000,4.2016,4.2100
1641973990000,4.2016,4.2140
1641974050000,4.2016,4.2130
1641974110000,4.2016,4.2120
1641974170000,4.2015,4.2140
1641974200000,4.2015,4.2150
1641974260000,4.2015,4.2150
1641974350000,4.2015,4.2190
1641974380000,4.2011,4.2290
1641974470000,4.2015,4.2240
1641974530000,4.2015,4.2270
1641974620000,4.2015,4.2190
1641974680000,4.2015,4.2340
1641974710000,4.2015,4.2340
1641974770000,4.2015,4.2370
1641974860000,4.2015,4.2410
1641974980000,4.2009,4.2490
1641975010000,4.2010,4.2520
1641975100000,4.2009,4.2550
1641975160000,4.2009,4.2500
1641975220000,4.2010,4.2560
1641975280000,4.2007,4.2620
1641975340000,4.2010,4.2510
1641975970000,4.2009,4.2510
1641976210000,4.2006,4.2480
1641976240000,4.2009,4.2360
1641976300000,4.2010,4.2390
1641976360000,4.2009,4.2410
1641976420000,4.2010,4.2480
1641976480000,4.2009,4.2470
1641976570000,4.2010,4.2450
1641976660000,4.2009,4.2340
1641976720000,4.2010,4.2360
1641976780000,4.2007,4.2370
1641976840000,4.2010,4.2390
1641976960000,4.2009,4.2250
1641977500000,4.2005,4.2280
1641977560000,4.2009,4.2390
1641978190000,4.2006,4.2340
1641978250000,4.1892,4.2340
1641978460000,4.1828,4.2310
1641978670000,4.1894,4.2360
1641978760000,4.1897,4.2370
1641979510000,4.1897,4.2360
1641979540000,4.1893,4.2500
1641979600000,4.1896,4.2540
1641979660000,4.1896,4.2540
1641979720000,4.1892,4.2530
1641979780000,4.1896,4.2490
1641979810000,4.1897,4.2560
1641979900000,4.1896,4.2530
1641979990000,4.1897,4.2510
1641980080000,4.1896,4.2500
1641980350000,4.1897,4.2430
1641980410000,4.1894,4.2300
1641980500000,4.1897,4.2330
1641980650000,4.1896,4.2320
1641980770000,4.1897,4.2340
1641980860000,4.1896,4.2320
1641981010000,4.1895,4.2190
1641981100000,4.1897,4.2270
1641981250000,4.1896,4.2330
1641981580000,4.1892,4.2260
1641981640000,4.1896,4.2400
1641981670000,4.1913,4.2400
1641981790000,4.1917,4.2370
1641981910000,4.1916,4.2390
1641982030000,4.1916,4.2210
1641982120000,4.1916,4.2340
1641982210000,4.1917,4.2440
1641982270000,4.1917,4.2510
1641982300000,4.1917,4.2420
1641982360000,4.1917,4.2440
1641982420000,4.1917,4.2450
1641982450000,4.1917,4.2570
1641983320000,4.1917,4.2580
1641983590000,4.1914,4.2360
1641983650000,4.1917,4.2300
1641984790000,4.1928,4.2260
1641984820000,4.1927,4.2240
1641984880000,4.1928,4.2230
1641985150000,4.1924,4.2230
1641985270000,4.1928,4.2230
1641985390000,4.1384,4.2230
1641985420000,4.1467,4.2290
1641985450000,4.1494,4.2280
1641985780000,4.1493,4.2280
1641985810000,4.1536,4.2320
1641985870000,4.1537,4.2320
1641986200000,4.1534,4.2230
1641986290000,4.1537,4.2290
1641986410000,4.1559,4.2380
1641986470000,4.1561,4.2280
1641987010000,4.1674,4.2260
1641987160000,4.1625,4.2250
1641987250000,4.1674,4.2150
1641987400000,4.1674,4.2200
1641987640000,4.2162,4.2210
1641987670000,4.2102,4.2700
1641988000000,4.1988,4.2910
1641988030000,4.1931,4.2820
1641988090000,4.1931,4.2810
1641988120000,4.1928,4.2890
1641988150000,4.1909,4.2810
1641988210000,4.1912,4.2820
1641988750000,4.2413,4.2780
1641988780000,4.2300,4.2650
1641988930000,4.2241,4.2790
1641989350000,4.2240,4.2750
1641989380000,4.2240,4.2830
1641989590000,4.2241,4.2850
1641989620000,4.2537,4.2870
1641989710000,4.2455,4.2940
1641989890000,4.2491,4.2920
1641989920000,4.2480,4.3020
1641990040000,4.2480,4.3010
1641990250000,4.2480,4.3090
1641990460000,4.2366,4.3200
1641990610000,4.2366,4.3250
1641990760000,4.2366,4.3350
1641990790000,4.2366,4.3500
1641990820000,4.2865,4.3460
1641990850000,4.2755,4.3430
1641990940000,4.2747,4.3460
1641990970000,4.2741,4.3480
1641991810000,4.2743,4.3500
1641991840000,4.2745,4.3340
1641991930000,4.2744,4.3280
1641991960000,4.2710,4.3200
1641992140000,4.2703,4.3180
1641992200000,4.2703,4.3310
1641992230000,4.2701,4.3330
1641992800000,4.2701,4.3360
1641992830000,4.2701,4.3340
1641992890000,4.2702,4.3340
1641992950000,4.2702,4.3270
1641993400000,4.2702,4.3290
1641993850000,4.2702,4.3140
1641995080000,4.3208,4.3210
1641995110000,4.3237,4.3800
1641995170000,4.2929,4.3740
1641995500000,4.2928,4.3660
1641995710000,4.2929,4.3890
1641995800000,4.2929,4.3930
1641995860000,4.2934,4.3830
1641995890000,4.2933,4.3820
1641996070000,4.2934,4.3740
1641996250000,4.2932,4.3850
1641996400000,4.2931,4.3730
1641996550000,4.2932,4.3610
1641996610000,4.3074,4.3670
1641996640000,4.3074,4.3750
1641996730000,4.3074,4.3700
1641996760000,4.3018,4.3610
1641996820000,4.3059,4.3590
1641996850000,4.3059,4.3570
1641996940000,4.3060,4.3610
1641996970000,4.3060,4.3610
1641997090000,4.3060,4.3610
1641997120000,4.3059,4.3690
1641997240000,4.3059,4.3740
1641997270000,4.3060,4.3750
1641997300000,4.3060,4.3740
1641997330000,4.3042,4.3780
1641997360000,4.3060,4.3750
1641997450000,4.3060,4.3740
1641997480000,4.3031,4.3740
1641997600000,4.3031,4.3740
1641997820000,4.3031,4.3640
1641997850000,4.2983,4.3270
1641997910000,4.2983,4.3220
1641998000000,4.2983,4.3180
1641998090000,4.2983,4.3370
1641998120000,4.2983,4.3290
1641998300000,4.2981,4.3210
1641998660000,4.2970,4.3360
1641998750000,4.2970,4.3360
1641998780000,4.2526,4.3410
1641998810000,4.1949,4.3420
1641998840000,4.2841,4.3400
1641998870000,4.2662,4.3380
1641998900000,4.1987,4.3370
1641998990000,4.2468,4.3370
1641999050000,4.2466,4.3370
1641999110000,4.2529,4.3400
1641999260000,4.1953,4.3460
1641999290000,4.2586,4.3570
1641999320000,4.3064,4.3560
1641999350000,4.2960,4.3540
1641999380000,4.2519,4.3560
1641999410000,4.2700,4.3550
1641999500000,4.2033,4.3570
1641999590000,4.2049,4.3540
1641999710000,4.2159,4.3440
1641999980000,4.2076,4.3450
1642000220000,4.2763,4.3380
1642000400000,4.2102,4.3460
1642000490000,4.2598,4.3480
1642000670000,4.2223,4.3450
1642000970000,4.2331,4.3420
1642001090000,4.2730,4.3380
1642001360000,4.2740,4.3330
1642001540000,4.2559,4.3250
1642001600000,4.2258,4.3130
1642001720000,4.1875,4.3150
1642001900000,4.2175,4.3210
1642001930000,4.2197,4.3180
1642001990000,4.2205,4.3110
1642002140000,4.2013,4.3030
1642002170000,4.2410,4.3030
1642002260000,4.3032,4.3300
1642002290000,4.2986,4.3620
1642002320000,4.3493,4.4000
1642002350000,4.3112,4.4210
1642002470000,4.2793,4.4100
1642002590000,4.2932,4.4080
1642002740000,4.2902,4.3690
1642002770000,4.2861,4.3560
1642002800000,4.2877,4.3460
1642002830000,4.3386,4.3910
1642002920000,4.2890,4.4000
1642002980000,4.2999,4.3890
1642003160000,4.3092,4.3900
1642003400000,4.2923,4.3670
1642003430000,4.2797,4.3780
1642003490000,4.3187,4.3780
1642003520000,4.3182,4.3780
1642003760000,4.2984,4.3780
1642003940000,4.2494,4.3540
1642003970000,4.3093,4.3750
1642004060000,4.3178,4.3820
1642004240000,4.2519,4.3870
1642004510000,4.3019,4.3740
1642004600000,4.3097,4.3960
1642004720000,4.2545,4.3950
1642004750000,4.2545,4.3890
1642004780000,4.2629,4.3910
1642004930000,4.3003,4.3970
1642004960000,4.3187,4.3910
1642005020000,4.2819,4.3860
1642005080000,4.2264,4.3870
1642005110000,4.2951,4.3830
1642005140000,4.2775,4.3830
1642005200000,4.3096,4.3820
1642005230000,4.3486,4.3830
1642005260000,4.3484,4.3840
1642005410000,4.3085,4.3830
1642005620000,4.2789,4.3830
1642005710000,4.3122,4.3740
1642005950000,4.2362,4.3650
1642005980000,4.2605,4.3470
1642006010000,4.2540,4.3540
1642006040000,4.2549,4.3540
1642006070000,4.2566,4.3550
1642006190000,4.2275,4.3470
1642006220000,4.2857,4.3510
1642006250000,4.2384,4.3510
1642006370000,4.2589,4.3550
1642006490000,4.2193,4.3470
1642006520000,4.2325,4.3390
1642006550000,4.2228,4.3450
1642006580000,4.2228,4.3450
1642006610000,4.2228,4.3430
1642006640000,4.2265,4.3450
1642006670000,4.1882,4.3400
1642006700000,4.2748,4.3400
1642006730000,4.2748,4.3400
1642006760000,4.2223,4.3430
1642006790000,4.2224,4.3430
1642006820000,4.2301,4.3410
1642007570000,4.2350,4.3400
1642007960000,4.1967,4.3270
1642007990000,4.2856,4.3470
1642009010000,4.2826,4.3510
1642009220000,4.2827,4.3560
1642009340000,4.2823,4.3540
1642009400000,4.2827,4.3550
1642010420000,4.2817,4.3590
1642010510000,4.2244,4.3430
1642010600000,4.2505,4.3390
1642010780000,4.2505,4.3370
1642010810000,4.2877,4.3440
1642010840000,4.2788,4.3460
1642011830000,4.2399,4.3470
1642012760000,4.1920,4.3480
1642012790000,4.2916,4.3480
1642012820000,4.2708,4.3490
1642012850000,4.2803,4.3500
1642013090000,4.2655,4.3500
1642013180000,4.2622,4.3510
1642013330000,4.2235,4.3490
1642013360000,4.2690,4.3490
1642013420000,4.2110,4.3490
1642013450000,4.2132,4.3470
1642013480000,4.2134,4.3480
1642013510000,4.1659,4.3440
1642013540000,4.1900,4.3450
1642013570000,4.2112,4.3420
1642013780000,4.1826,4.3420
1642013810000,4.1966,4.3480
1642013840000,4.1933,4.3440
1642013870000,4.1954,4.3450
1642014020000,4.1670,4.3460
1642014050000,4.1830,4.3410
1642014080000,4.1799,4.3460
1642014110000,4.1799,4.3470
1642014140000,4.1818,4.3490
1642014200000,4.1821,4.3430
1642014260000,4.1445,4.3410
1642014290000,4.1578,4.3420
1642014320000,4.1580,4.3430
1642014440000,4.1580,4.3430
1642014500000,4.1580,4.3400
1642014560000,4.1580,4.3400
1642014650000,4.1580,4.3440
1642014710000,4.1580,4.3350
1642014770000,4.1580,4.3390
1642014860000,4.1693,4.3400
1642014890000,4.1505,4.3460
1642014920000,4.1540,4.3490
1642014950000,4.1448,4.3510
1642014980000,4.1448,4.3510
1642015010000,4.1456,4.3490
1642015130000,4.1682,4.3500
1642015190000,4.1682,4.3460
1642015220000,4.1207,4.3440
1642015250000,4.1292,4.3430
1642015280000,4.1482,4.3430
1642015340000,4.1483,4.3480
1642015370000,4.1891,4.3500
1642015400000,4.2387,4.3510
1642015430000,4.2149,4.3540
1642015460000,4.2230,4.3510
1642015490000,4.2686,4.3530
1642015520000,4.2496,4.3540
1642015550000,4.2525,4.3530
1642015580000,4.2479,4.3520
1642015610000,4.2466,4.3560
1642015640000,4.2655,4.3550
1642015670000,4.2578,4.3570
1642015700000,4.2748,4.3610
1642015730000,4.2435,4.3570
1642015850000,4.2436,4.3530
1642015910000,4.2435,4.3510
1642015940000,4.2450,4.3450
1642016000000,4.2438,4.3450
1642016060000,4.2450,4.3490
1642016120000,4.2209,4.3460
1642016180000,4.2322,4.3460
1642016270000,4.2082,4.3470
1642016330000,4.2580,4.3480
1642016480000,4.2549,4.3450
1642016540000,4.2549,4.3450
1642016630000,4.2549,4.3370
1642016690000,4.2549,4.3360
1642016990000,4.2307,4.3390
1642017110000,4.2067,4.3470
1642017140000,4.2067,4.3510
1642017200000,4.2468,4.3490
1642017260000,4.2371,4.3460
1642017320000,4.2275,4.3540
1642017410000,4.2131,4.3530
1642017530000,4.2131,4.3530
1642017590000,4.1892,4.3550
1642017620000,4.2460,4.3540
1642018320000,4.2450,4.3530
1642018380000,4.2460,4.3510
1642018470000,4.2341,4.3490
1642018500000,4.2321,4.3460
1642018590000,4.2129,4.3460
1642018710000,4.2129,4.3460
1642018770000,4.2129,4.3490
1642018800000,4.2223,4.3490
1642018830000,4.2016,4.3520
1642018860000,4.1913,4.3520
1642018890000,4.2362,4.3500
1642018980000,4.2257,4.3520
1642019100000,4.2257,4.3500
1642019220000,4.2257,4.3530
1642019280000,4.2018,4.3550
1642019340000,4.1863,4.3550
1642019490000,4.2360,4.3530
1642019520000,4.2167,4.3590
1642019670000,4.2167,4.3580
1642019700000,4.1842,4.3500
1642019730000,4.1653,4.3500
1642019760000,4.1708,4.3530
1642019790000,4.2230,4.3550
1642019850000,4.2204,4.3550
1642019910000,4.1965,4.3540
1642019940000,4.1965,4.3480
1642019970000,4.1965,4.3460
1642020030000,4.1982,4.3440
1642020060000,4.1745,4.3490
1642020090000,4.1763,4.3470
1642020120000,4.1762,4.3480
1642020360000,4.1527,4.3460
1642020420000,4.1831,4.3560
1642020450000,4.1831,4.3530
1642020480000,4.1839,4.3550
1642020510000,4.1838,4.3570
1642020600000,4.1839,4.3600
1642020660000,4.1838,4.3600
1642020720000,4.1839,4.3690
1642020750000,4.2125,4.3690
1642020810000,4.2098,4.3690
1642020930000,4.1719,4.3730
1642021020000,4.1661,4.3650
1642021050000,4.1661,4.3640
1642021080000,4.2170,4.3610
1642021110000,4.2170,4.3640
1642021200000,4.1789,4.3620
1642021300000,4.1788,4.3570
1642021390000,4.1847,4.3600
1642021450000,4.1752,4.3580
1642021570000,4.1752,4.3570
1642021660000,4.1694,4.3610
1642021750000,4.1808,4.3630
1642021780000,4.1865,4.3650
1642021870000,4.1808,4.3640
1642022020000,4.1865,4.3670
1642022110000,4.2062,4.3700
1642022240000,4.1925,4.3700
1642022330000,4.1454,4.3680
1642022360000,4.2007,4.3730
1642022390000,4.1770,4.3720
1642022420000,4.1770,4.3730
1642022450000,4.1866,4.3710
1642022510000,4.1809,4.3720
1642022630000,4.2089,4.3720
1642022730000,4.2206,4.3660
1642022820000,4.1636,4.3800
1642022850000,4.2191,4.3800
1642023000000,4.1716,4.3770
1642023030000,4.1806,4.3760
1642023330000,4.2027,4.3800
1642023420000,4.2032,4.3640
1642023510000,4.2146,4.3580
1642023670000,4.2088,4.3610
1642023820000,4.2146,4.3490
1642024630000,4.2140,4.3500
1642025020000,4.2139,4.3560
1642025110000,4.2140,4.3560
1642025740000,4.2138,4.3500
1642026010000,4.1900,4.3620
1642026040000,4.1902,4.3660
1642026130000,4.1665,4.3640
1642026160000,4.1674,4.3600
1642026370000,4.1935,4.3630
1642026550000,4.1511,4.3640
1642026640000,4.1674,4.3680
1642026940000,4.1676,4.3700
1642027180000,4.1728,4.3760
1642028300000,4.1726,4.3670
1642028750000,4.1725,4.3590
1642028810000,4.1728,4.3520
1642028870000,4.1399,4.3490
1642028900000,4.1492,4.3540
1642028930000,4.1500,4.3540
1642028960000,4.1501,4.3540
1642029140000,4.1517,4.3570
1642029170000,4.1517,4.3640
1642029200000,4.1525,4.3620
1642029470000,4.0969,4.3610
1642029500000,4.1957,4.3710
1642029710000,4.1863,4.3680
1642030490000,4.1871,4.3670
1642030790000,4.1871,4.3860
1642030850000,4.1871,4.3900
1642030940000,4.1870,4.3900
1642031660000,4.1904,4.3820
1642031960000,4.1926,4.3770
1642032740000,4.2247,4.3850
1642032770000,4.2165,4.3990
1642033190000,4.2104,4.3960
1642033580000,4.2203,4.3820
1642034090000,4.2108,4.4070
1642034150000,4.2142,4.4130
1642034660000,4.1667,4.4110
1642034840000,4.1690,4.3650
1642035470000,4.1690,4.3640
1642035740000,4.1435,4.3270
1642035770000,4.1444,4.3450
1642035800000,4.1466,4.3450
1642035830000,4.1515,4.3500
1642035860000,4.1515,4.3440
1642035920000,4.1582,4.3410
1642035950000,4.1582,4.3510
1642035980000,4.1582,4.3470
1642036250000,4.1585,4.3520
1642036400000,4.1582,4.3490
1642036460000,4.1596,4.3620
1642036610000,4.1599,4.3660
1642036700000,4.1602,4.3670
1642037150000,4.1564,4.3640
1642037240000,4.1564,4.3430
1642037360000,4.1564,4.3340
1642037390000,4.1564,4.3300
1642037990000,4.1539,4.3310
1642038110000,4.1539,4.3140
1642038200000,4.1287,4.3080
1642038230000,4.1338,4.3080
1642038440000,4.1351,4.3090
1642038620000,4.1351,4.2940
1642039460000,4.1366,4.3050
1642040810000,4.1398,4.3070
1642040870000,4.1366,4.3150
1642041260000,4.1389,4.3150
1642041320000,4.1382,4.3130
1642041440000,4.1506,4.3120
1642042130000,4.1507,4.3120
1642046390000,4.1742,4.3050
1642046420000,4.1740,4.2940
1642046450000,4.2016,4.2900
1642046480000,4.2090,4.2940
1642046510000,4.2036,4.2970
1642046930000,4.2036,4.2960
1642046960000,4.2003,4.3140
1642047080000,4.2037,4.3160
1642047620000,4.2017,4.3140
1642048640000,4.1932,4.3210
1642048670000,4.1890,4.3110
1642049510000,4.1979,4.3140
1642049990000,4.1917,4.3110
1642050050000,4.1855,4.3060
1642050080000,4.1794,4.3040
1642050140000,4.1732,4.3050
1642050170000,4.1732,4.3110
1642050560000,4.1647,4.3110
1642050920000,4.1470,4.2980
1642050950000,4.1563,4.2880
1642052360000,4.1517,4.2910
1642052510000,4.1517,4.3220
1642052690000,4.1532,4.3220
1642054160000,4.1532,4.3230
1642054220000,4.1532,4.3520
1642054310000,4.1532,4.3550
1642054790000,4.1557,4.3570
1642054820000,4.1557,4.3930
1642054850000,4.1592,4.3810
1642054880000,4.1615,4.3760
1642054910000,4.1637,4.3750
1642055030000,4.1634,4.3710
1642055180000,4.1633,4.3720
1642055300000,4.1634,4.3740
1642055480000,4.1630,4.3760
1642055510000,4.1629,4.3660
1642055570000,4.1628,4.3680
1642055630000,4.1628,4.3680
1642055780000,4.1629,4.3700
1642055810000,4.1630,4.3710
1642057170000,4.1630,4.3710
1642057690000,4.1620,4.3520
1642057720000,4.1635,4.3460
1642057750000,4.1645,4.3480
1642058350000,4.1668,4.3480
1642058560000,4.1653,4.3550
1642058770000,4.1668,4.3660
1642059650000,4.1666,4.3660
1642059710000,4.1666,4.3440
1642059890000,4.1666,4.3370
1642059920000,4.1689,4.3410
1642059950000,4.1689,4.3420
1642059980000,4.1690,4.3400
1642060070000,4.1687,4.3420
1642060160000,4.1690,4.3380
1642060310000,4.1803,4.3400
1642060400000,4.1832,4.3460
1642060910000,4.1846,4.3500
1642061360000,4.1846,4.3490
1642064630000,4.1845,4.3710
1642064930000,4.1846,4.3840
1642065140000,4.1858,4.3620
1642065590000,4.1859,4.3670
1642066130000,4.1860,4.3640
1642066560000,4.1842,4.3820
1642066680000,4.3597,4.3820
1642066710000,4.3430,4.3810
1642066740000,4.3140,4.3840
1642066770000,4.3151,4.3820
1642066800000,4.3148,4.3800
1642066830000,4.3148,4.3800
1642066860000,4.3132,4.3810
1642067100000,4.3121,4.3800
1642067340000,4.3063,4.3810
1642067460000,4.2671,4.3870
1642067550000,4.2853,4.3850
1642067760000,4.2910,4.3900
1642068420000,4.3025,4.3940
1642069440000,4.2896,4.4120
1642069470000,4.2911,4.4080
1642069980000,4.2990,4.4040
1642070130000,4.2989,4.3980
1642070160000,4.2989,4.4020
1642070250000,4.3222,4.4010
1642070280000,4.3184,4.4050
1642070910000,4.3172,4.4010
1642070940000,4.3172,4.3860
1642071840000,4.3156,4.3850
1642072380000,4.2762,4.3750
1642072560000,4.2762,4.3470
1642072680000,4.2762,4.3420
1642072770000,4.2762,4.3120
1642072830000,4.2762,4.3260
1642072890000,4.2762,4.3320
1642072950000,4.2762,4.3330
1642073160000,4.2762,4.3330
1642073280000,4.2763,4.3000
1642073490000,4.2763,4.3120
1642073790000,4.2763,4.3320
1642073970000,4.2763,4.3350
1642075350000,4.2695,4.3370
1642075710000,4.2763,4.3190
1642077420000,4.2943,4.3400
1642077450000,4.3005,4.3480
1642077480000,4.3186,4.3520
1642077540000,4.3272,4.3490
1642077570000,4.3249,4.3520
1642077990000,4.2854,4.3500
1642078080000,4.2852,4.3540
1642079170000,4.2852,4.3530
1642079200000,4.2524,4.3680
1642079230000,4.2533,4.3860
1642079350000,4.2288,4.3880
1642079380000,4.2338,4.3860
1642079410000,4.2347,4.3860
1642079440000,4.2244,4.3780
1642079470000,4.2244,4.3820
1642079500000,4.2125,4.3810
1642079530000,4.2047,4.3840
1642079560000,4.1916,4.3860
1642079590000,4.1973,4.3930
1642079620000,4.1989,4.3910
1642079650000,4.1992,4.3890
1642079710000,4.1994,4.3910
1642079740000,4.1996,4.3910
1642080040000,4.1901,4.3880
1642080070000,4.1930,4.3810
1642080220000,4.1844,4.3850
1642080250000,4.1877,4.3850
1642080280000,4.1876,4.3840
1642080340000,4.1884,4.3840
1642080910000,4.3054,4.3810
1642080940000,4.2733,4.3940
1642081000000,4.2775,4.3990
1642081060000,4.2751,4.4000
1642081090000,4.2749,4.3920
1642081150000,4.2396,4.3960
1642081210000,4.2342,4.3960
1642081240000,4.2364,4.3980
1642081300000,4.2330,4.3990
1642081390000,4.2331,4.3930
1642081630000,4.2329,4.4000
1642081660000,4.2352,4.3970
1642081780000,4.2352,4.3940
1642081900000,4.2333,4.3860
1642082020000,4.2351,4.3920
1642082140000,4.2333,4.3820
1642082260000,4.2332,4.3750
1642082290000,4.2227,4.3790
1642082350000,4.2278,4.3790
1642082380000,4.2136,4.3840
1642082410000,4.2156,4.3840
1642082440000,4.2169,4.3820
1642082470000,4.2283,4.3810
1642082500000,4.2268,4.3830
1642082590000,4.2283,4.3960
1642082650000,4.2187,4.3850
1642082680000,4.2170,4.3850
1642082710000,4.2175,4.3910
1642082830000,4.2191,4.3900
1642082920000,4.2199,4.3820
1642083040000,4.2213,4.3880
1642083130000,4.2196,4.3850
1642083160000,4.2100,4.3900
1642083250000,4.2117,4.3870
1642083370000,4.2101,4.3920
1642083460000,4.2117,4.3940
1642083550000,4.2100,4.3980
1642083610000,4.2095,4.4110
1642083640000,4.2030,4.4060
1642083880000,4.2047,4.4070
1642083970000,4.2047,4.4000
1642084000000,4.2030,4.4100
1642084210000,4.2029,4.4120
1642084300000,4.2045,4.4130
1642084810000,4.4332,4.4110
1642084910000,4.3615,4.4100
1642084940000,4.3431,4.3980
1642084970000,4.3607,4.3950
1642085000000,4.3583,4.3980
1642085030000,4.3545,4.3990
1642085090000,4.3541,4.3970
1642085120000,4.3540,4.4010
1642085150000,4.3520,4.3990
1642085240000,4.3635,4.3930
1642085360000,4.3633,4.3850
1642085420000,4.3585,4.3690
1642085450000,4.3186,4.3680
1642085480000,4.3210,4.3710
1642085540000,4.3210,4.3770
1642085570000,4.2942,4.3790
1642085630000,4.2947,4.3760
1642085730000,4.2947,4.3700
1642085760000,4.2639,4.3760
1642085790000,4.2652,4.3790
1642085820000,4.2652,4.3770
1642085880000,4.2667,4.3780
1642085970000,4.3232,4.3840
1642086000000,4.3191,4.3800
1642086120000,4.3161,4.4000
1642086420000,4.2853,4.3880
1642087200000,4.2846,4.3790
1642087260000,4.2798,4.2770
1642087500000,4.2797,4.2740
1642087740000,4.2392,4.2810
1642087770000,4.2416,4.2640
1642087800000,4.2418,4.2630
1642088160000,4.2533,4.2640
1642088190000,4.2532,4.2360
1642088250000,4.2532,4.2350
1642088340000,4.2532,4.2570
1642088370000,4.2435,4.2620
1642088400000,4.2336,4.2550
1642088430000,4.2240,4.2580
1642088490000,4.2241,4.2730
1642088670000,4.2355,4.2740
1642088730000,4.2354,4.2530
1642088820000,4.2354,4.2450
1642088850000,4.2354,4.2530
1642088880000,4.2257,4.2540
1642088910000,4.2314,4.2500
1642088940000,4.2315,4.2450
1642089030000,4.2315,4.2450
1642089090000,4.2315,4.2130
1642089180000,4.2317,4.2170
1642089300000,4.2325,4.2160
1642089480000,4.2318,4.2190
1642089570000,4.2314,4.2430
1642089600000,4.2313,4.2500
1642089870000,4.2217,4.2470
1642089900000,4.2219,4.2170
1642090180000,4.2219,4.2140
1642090210000,4.2201,4.2430
1642090240000,4.2202,4.2440
1642090300000,4.2202,4.2390
1642090390000,4.2202,4.2340
1642090420000,4.2202,4.2300
1642090570000,4.2203,4.2300
1642090930000,4.2107,4.2280
1642091230000,4.2107,4.2360
1642091470000,4.2107,4.2470
1642091860000,4.2099,4.2470
1642092010000,4.2094,4.2600
1642092040000,4.1899,4.2760
1642092070000,4.1952,4.2790
1642092100000,4.1972,4.2820
1642092250000,4.1968,4.2720
1642092340000,4.1972,4.2820
1642092560000,4.1972,4.2740
1642092620000,4.1972,4.2810
1642093410000,4.1997,4.2710
1642094460000,4.1997,4.2480
1642094520000,4.1807,4.1820
1642094550000,4.1844,4.1880
1642094950000,4.1844,4.1900
1642096790000,4.1844,4.2410
1642096820000,4.1849,4.2230
1642097150000,4.1832,4.2170
1642097210000,4.1832,4.2280
1642097360000,4.1832,4.2310
1642097780000,4.1788,4.2280
1642097810000,4.1802,4.2280
1642097900000,4.1865,4.2310
1642098140000,4.1854,4.2320
1642098170000,4.1853,4.2310
1642098290000,4.1853,4.2330
1642098420000,4.1831,4.2240
1642098480000,4.1814,4.2260
1642098570000,4.1814,4.2220
1642099390000,4.1484,4.2280
1642099420000,4.1592,4.1900
1642099450000,4.1597,4.1890
1642099480000,4.1710,4.1870
1642099510000,4.1711,4.1910
1642099870000,4.1711,4.1920
1642099960000,4.1710,4.2050
1642100090000,4.1728,4.2020
1642100740000,4.1715,4.1890
1642102180000,4.1715,4.2010
1642102660000,4.1527,4.1800
1642102720000,4.1527,4.1490
1642102780000,4.1549,4.1450
1642102810000,4.1268,4.1430
1642102840000,4.1352,4.1230
1642103110000,4.1352,4.1170
1642103170000,4.1465,4.1360
1642103320000,4.1460,4.1310
1642103380000,4.1465,4.1260
1642103440000,4.1460,4.1210
1642103500000,4.1465,4.1260
1642104160000,4.1459,4.1300
1642104310000,4.1458,4.1280
1642104340000,4.1211,4.1050
1642104370000,4.1221,4.1080
1642104430000,4.1222,4.1070
1642104640000,4.1221,4.1050
1642104760000,4.1221,4.0990
1642104940000,4.1222,4.1000
1642104970000,4.1221,4.1210
1642105030000,4.1222,4.1280
1642105060000,4.1221,4.1250
1642105160000,4.1220,4.1340
1642105250000,4.1221,4.1340
1642105280000,4.1222,4.1350
1642105310000,4.1221,4.1310
